vendor_id,vendor_name,vendor_type,location,VPI_Score,VPI_Category,low_vpi_risk_prob,risk_level,deterioration_risk_flag,avg_delay_days,delay_frequency,rejection_rate_pct,avg_payment_delay,payment_risk_ratio,penalty_cases,contract_value_lakhs,last_delivery_month,Action_Priority,Action_Owner,Action_Status,Action_DueDate,Recommended_Action,Action_Reason,ops_priority_score,scm_priority_score,wc_exposure_lakhs_base,msme_flag,relationship_years,max_delay_days,avg_planned_days,total_invoice_amount,risk_target
V0138,Vendor_V0138,OEM,Bangalore,40.09,Low,0.9653240314589012,Critical,1,4.125,0.9166666666666666,3.47,9.947368421052632,0.2105263157894736,1,139,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.152392606516291,5.358616005767844,0.45458111031002163,1,1,11,34.75,1312,1
V0139,Vendor_V0139,Infra,Chennai,66.05,Medium,0.011769561485673444,Low,0,3.7916666666666665,0.625,4.21,5.777777777777778,0.0,0,510,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,1.9895048872180452,2.696876712328767,0.9687671232876713,1,5,14,32.583333333333336,1067,0
V0140,Vendor_V0140,Services,Delhi,44.8,Low,0.8922521033408513,Critical,1,1.5833333333333333,0.5416666666666666,7.87,8.263157894736842,0.1578947368421052,2,471,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.086444611528822,4.499007065609228,1.2795443403028117,0,14,6,38.16666666666666,1010,1
V0141,Vendor_V0141,Services,Chennai,61.08,Medium,0.05832260602230961,Low,0,5.625,0.8333333333333334,2.4,6.0588235294117645,0.0,0,519,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Severe delivery delay + Payment delays,2.802435463659148,2.8298523771152295,1.0338178887993552,0,9,13,34.666666666666664,1105,0
V0142,Vendor_V0142,Infra,Mumbai,70.63,Medium,0.0003006188251783382,Low,0,2.625,0.5833333333333334,1.46,6.947368421052632,0.0,3,184,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.3532454887218048,3.268342609949532,0.42026820475847154,1,1,14,34.125,1018,0
V0143,Vendor_V0143,OEM,Chennai,50.26,Medium,0.7501943185661585,High,1,3.0,0.7083333333333334,7.02,6.421052631578948,0.0,2,201,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + High rejection / quality risk,1.7148606516290725,3.0319054073540017,0.4243172314347513,0,9,9,30.916666666666668,1392,0
V0144,Vendor_V0144,Infra,Mumbai,57.29,Medium,0.19205504432731582,Low,0,1.75,0.5,7.08,6.043478260869565,0.0,3,488,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,High rejection / quality risk + Penalty exposure,1.130476441102757,2.9165257891602145,0.9696057176891008,0,8,9,35.375,1492,0
V0145,Vendor_V0145,Infra,Chennai,61.34,Medium,0.02217204328266635,Low,0,2.4166666666666665,0.5833333333333334,4.3,5.75,0.0,4,754,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.3804097744360901,2.8300369863013697,1.4253698630136988,1,4,10,33.166666666666664,628,0
V0146,Vendor_V0146,Infra,Mumbai,36.52,Low,0.9997581424489255,Critical,1,6.625,0.9166666666666666,4.6,8.48,0.08,1,26,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,3.3042124060150377,4.203248657534246,0.07248657534246576,1,12,12,36.583333333333336,1261,1
V0147,Vendor_V0147,OEM,Pune,63.65,Medium,0.019196143229185586,Low,0,1.8333333333333333,0.4583333333333333,6.85,6.095238095238095,0.0,1,349,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Payment delays,1.1440338345864662,2.9127937377690802,0.6993659491193738,1,11,10,33.041666666666664,1367,0
V0148,Vendor_V0148,OEM,Bangalore,51.92,Medium,0.8447504436171315,Critical,1,4.083333333333333,0.75,6.17,6.125,0.0,1,794,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.2223493734335835,3.016137671232877,1.5988767123287673,1,10,13,31.666666666666668,1638,0
V0149,Vendor_V0149,Infra,Bangalore,75.09,High,6.34123852709582e-05,Low,0,1.0416666666666667,0.3333333333333333,2.86,7.296296296296297,0.074074074074074,2,692,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,0.6645750626566417,3.8085883307965505,1.659957382039574,0,5,6,31.95833333333333,1673,0
V0150,Vendor_V0150,Infra,Hyderabad,76.41,High,6.714925284117234e-06,Low,0,2.75,0.5416666666666666,1.12,6.653846153846154,0.0384615384615384,1,170,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,1.3900849624060152,3.2660347734457322,0.37188619599578504,0,13,9,36.958333333333336,1313,0
V0151,Vendor_V0151,Services,Bangalore,45.36,Low,0.8690777783336548,Critical,1,5.041666666666667,0.9166666666666666,4.36,5.965517241379311,0.0344827586206896,3,104,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.5893996240601505,2.9255695795937653,0.20397165800661318,1,5,12,36.29166666666666,2279,1
V0152,Vendor_V0152,Infra,Delhi,40.98,Low,0.9935508600942309,Critical,1,3.0416666666666665,0.5833333333333334,7.01,7.714285714285714,0.0952380952380952,4,166,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.7061176691729323,3.946862883235486,0.4210097847358122,0,11,11,32.958333333333336,1153,1
V0153,Vendor_V0153,Infra,Chennai,42.65,Low,0.9789753910060294,Critical,1,3.8333333333333335,0.7083333333333334,7.27,6.206896551724138,0.1034482758620689,2,643,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,2.1250548872180453,3.3863845063769484,1.3121209258384505,0,12,10,32.875,1635,1
V0154,Vendor_V0154,OEM,Hyderabad,41.7,Low,0.997096575167831,Critical,1,2.625,0.5416666666666666,7.69,8.148148148148149,0.1111111111111111,3,400,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.5453459899749373,4.2627092846270935,1.071537290715373,1,6,9,36.66666666666666,1855,1
V0155,Vendor_V0155,Services,Delhi,49.64,Low,0.6725127663945658,High,0,2.375,0.625,7.16,7.117647058823529,0.1176470588235294,1,567,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + High rejection / quality risk,1.4440763157894736,3.847386623690572,1.3268074133763093,0,7,7,36.625,995,1
V0156,Vendor_V0156,Infra,Delhi,43.16,Low,0.964085320087052,Critical,1,3.9583333333333335,0.7083333333333334,5.06,8.73076923076923,0.1923076923076923,1,304,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.0937642857142857,4.7891829293993675,0.8725985247629082,0,8,12,33.333333333333336,1669,1
V0157,Vendor_V0157,OEM,Mumbai,47.12,Low,0.8348765204376295,Critical,1,4.333333333333333,0.875,4.11,6.590909090909091,0.0,4,719,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.293350125313283,3.2217073474470737,1.5579825653798256,0,14,12,33.166666666666664,1166,1
V0158,Vendor_V0158,Services,Bangalore,54.83,Medium,0.18510794306934006,Low,0,1.9583333333333333,0.5416666666666666,6.42,6.730769230769231,0.0384615384615384,3,101,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,1.1885116541353384,3.2858113804004216,0.22349841938883033,0,8,9,37.208333333333336,1707,0
V0159,Vendor_V0159,Infra,Pune,46.67,Low,0.921908632182163,Critical,1,3.0,0.625,6.18,8.481481481481481,0.1481481481481481,1,533,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.6937959899749375,4.583808625063418,1.4862343987823439,0,11,12,34.916666666666664,1900,1
V0160,Vendor_V0160,OEM,Pune,48.94,Low,0.7565193875587481,High,1,3.208333333333333,0.7083333333333334,4.77,7.862068965517241,0.0689655172413793,3,728,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Penalty exposure,1.7741307017543857,4.067483042040623,1.881726972130373,0,14,10,38.29166666666666,1822,1
V0161,Vendor_V0161,Infra,Hyderabad,70.09,Medium,2.0338906191899962e-05,Low,0,3.0,0.7916666666666666,1.61,5.434782608695652,0.0,2,542,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.590593233082707,2.6424955330553903,0.9684335914234664,0,13,12,34.041666666666664,1428,0
V0162,Vendor_V0162,OEM,Pune,34.15,Low,0.9998711890639267,Critical,1,4.708333333333333,0.875,7.48,6.909090909090909,0.0909090909090909,2,765,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,2.5660823308270677,3.7010410958904116,1.737683686176837,1,2,10,36.208333333333336,1258,1
V0163,Vendor_V0163,OEM,Chennai,42.39,Low,0.9835406458795721,Critical,1,5.458333333333333,0.875,4.19,6.214285714285714,0.0357142857142857,4,405,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.782325939849624,3.104172211350294,0.8274363992172212,1,9,11,36.29166666666666,1868,1
V0164,Vendor_V0164,OEM,Pune,49.79,Low,0.9253024126292401,Critical,1,5.583333333333333,0.75,3.54,6.571428571428571,0.0714285714285714,2,726,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.814188721804511,3.4639929549902155,1.5685009784735813,0,7,13,34.333333333333336,2141,1
V0165,Vendor_V0165,Infra,Hyderabad,47.93,Low,0.9099527534258283,Critical,1,3.7083333333333335,0.7916666666666666,5.41,7.272727272727272,0.0454545454545454,2,490,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.0200850877192984,3.6489788293897876,1.1716064757160645,1,4,9,33.833333333333336,1294,1
V0166,Vendor_V0166,Services,Pune,34.28,Low,0.9994464564852856,Critical,1,5.041666666666667,0.9166666666666666,5.72,7.0625,0.0625,4,138,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.6323299498746873,3.528917465753425,0.3204246575342466,0,4,13,33.708333333333336,876,1
V0167,Vendor_V0167,Infra,Chennai,70.43,Medium,0.0001255909889270023,Low,0,2.1666666666666665,0.5,2.47,5.842105263157895,0.0,4,415,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.1751025062656641,2.808656092285508,0.7970872386445567,0,11,7,32.416666666666664,1062,0
V0168,Vendor_V0168,Infra,Mumbai,46.3,Low,0.955779375474519,Critical,1,3.5416666666666665,0.75,6.86,6.535714285714286,0.0357142857142857,2,551,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.9840738095238095,3.284466340508806,1.1839491193737768,1,8,15,32.833333333333336,2012,1
V0169,Vendor_V0169,Infra,Hyderabad,54.87,Medium,0.1825132083844829,Low,0,4.583333333333333,0.7916666666666666,3.03,7.083333333333333,0.0833333333333333,1,280,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,2.329277192982456,3.6443721461187213,0.6520547945205479,0,4,10,36.29166666666666,1427,0
V0170,Vendor_V0170,OEM,Mumbai,81.48,High,3.955485779812389e-07,Low,0,2.208333333333333,0.5,2.31,4.473684210526316,0.0,1,275,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,1.1802805764411026,2.153604902667628,0.4044700793078587,1,13,13,34.583333333333336,1458,0
V0171,Vendor_V0171,OEM,Mumbai,50.24,Medium,0.8836457742233622,Critical,1,4.166666666666667,0.75,3.84,8.03448275862069,0.0689655172413793,2,753,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.1873804511278196,4.155799527633444,1.9890297590930563,0,6,13,31.70833333333333,1822,0
V0172,Vendor_V0172,Infra,Mumbai,47.54,Low,0.8232429536844283,Critical,1,4.166666666666667,0.7916666666666666,6.11,5.619047619047619,0.0476190476190476,2,245,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.2319842105263157,2.8404983692106978,0.4526027397260273,1,5,11,34.625,1043,1
V0173,Vendor_V0173,OEM,Delhi,51.01,Medium,0.7079595820938342,High,1,2.1666666666666665,0.6666666666666666,7.76,6.5625,0.0,2,72,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + High rejection / quality risk,1.345644611528822,3.0686592465753426,0.15534246575342464,0,3,9,35.958333333333336,854,0
V0174,Vendor_V0174,Infra,Bangalore,35.56,Low,0.9977422238283349,Critical,1,4.375,0.875,6.66,7.4375,0.125,2,519,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.3760687969924814,4.011281164383562,1.2690616438356164,1,13,10,34.125,994,1
V0175,Vendor_V0175,OEM,Delhi,43.61,Low,0.9749274559380281,Critical,1,3.75,0.75,7.58,6.090909090909091,0.0454545454545454,2,525,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,2.0977947368421055,3.105130759651307,1.051307596513076,0,14,11,32.375,1478,1
V0176,Vendor_V0176,Infra,Bangalore,57.3,Medium,0.013253800548257247,Low,0,3.5,0.7916666666666666,1.98,7.952380952380952,0.0952380952380952,2,383,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.816730827067669,4.112039399869536,1.0013463796477495,1,10,10,37.0,1320,0
V0177,Vendor_V0177,OEM,Mumbai,68.37,Medium,0.0005481731417244506,Low,0,3.0,0.6666666666666666,1.5,7.6,0.0,2,299,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.5470676691729324,3.5947090410958906,0.747090410958904,0,11,8,38.208333333333336,884,0
V0178,Vendor_V0178,Infra,Hyderabad,49.81,Low,0.7633079167849797,High,1,3.625,0.6666666666666666,4.9,7.125,0.125,2,612,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Penalty exposure,1.9499291979949875,3.8871089041095894,1.4335890410958905,0,2,11,37.66666666666666,976,1
V0179,Vendor_V0179,Services,Bangalore,53.71,Medium,0.1336048209814261,Low,0,2.083333333333333,0.5416666666666666,3.03,7.95,0.1,6,733,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.1826606516290727,4.219084109589041,1.915841095890411,1,9,6,32.125,1053,0
V0180,Vendor_V0180,Infra,Chennai,49.93,Low,0.36303695640337336,Low,0,2.9166666666666665,0.75,6.8,5.88,0.04,2,177,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.67759022556391,2.920216767123288,0.3421676712328767,0,10,9,38.083333333333336,1619,1
V0181,Vendor_V0181,Infra,Chennai,42.63,Low,0.9917412317151154,Critical,1,5.541666666666667,0.7916666666666666,5.7,6.230769230769231,0.1153846153846153,1,651,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.863872807017544,3.441047839831401,1.333555321390938,1,9,12,35.833333333333336,1921,1
V0182,Vendor_V0182,Infra,Pune,43.01,Low,0.993168648294968,Critical,1,2.083333333333333,0.625,7.8,8.352941176470589,0.0588235294117647,3,78,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.3013872180451127,4.086126027397261,0.21420145044319097,1,1,8,31.875,845,1
V0183,Vendor_V0183,Services,Bangalore,60.8,Medium,0.013467220001121714,Low,0,5.75,0.875,2.78,3.888888888888889,0.0,1,746,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Severe delivery delay + Penalty exposure,2.8926418546365915,1.9453789954337901,0.9537899543378996,0,10,19,36.375,1194,0
V0184,Vendor_V0184,Services,Hyderabad,52.23,Medium,0.49134538373155484,Moderate,0,3.0,0.5833333333333334,4.4,6.826086956521739,0.0434782608695652,5,147,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.6078771929824565,3.356902680166766,0.32989636688505064,1,3,12,32.25,1469,0
V0185,Vendor_V0185,Infra,Delhi,54.49,Medium,0.5593253360080651,Moderate,0,3.0416666666666665,0.625,4.51,8.125,0.0625,2,755,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.6763557644110274,4.176678082191781,2.0167808219178083,0,8,13,29.625,1125,0
V0186,Vendor_V0186,OEM,Mumbai,58.82,Medium,0.02155351173617034,Low,0,3.875,0.875,2.67,6.916666666666667,0.0416666666666666,1,740,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,2.0452159147869677,3.526607305936073,1.6827397260273975,1,6,10,34.75,1298,0
V0187,Vendor_V0187,Services,Pune,48.85,Low,0.5684253152038117,Moderate,0,3.083333333333333,0.75,5.13,7.714285714285714,0.0952380952380952,2,134,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.699795989974937,3.9387470319634703,0.33985127201565557,0,5,9,38.25,1168,1
V0188,Vendor_V0188,OEM,Chennai,55.43,Medium,0.14985129205780687,Low,0,1.9166666666666667,0.4583333333333333,4.1,10.0,0.2105263157894736,1,228,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Payment delays,1.091452380952381,5.411801009372746,0.7495890410958904,0,5,9,36.958333333333336,1074,0
V0189,Vendor_V0189,OEM,Delhi,59.7,Medium,0.04877712222639948,Low,0,3.1666666666666665,0.7083333333333334,4.13,7.625,0.0625,0,545,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,1.724714536340852,3.7866232876712327,1.3662328767123288,1,6,10,33.958333333333336,969,0
V0190,Vendor_V0190,Infra,Delhi,47.39,Low,0.9399522420379623,Critical,1,3.7916666666666665,0.7083333333333334,3.54,8.0,0.0384615384615384,5,540,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.987951253132832,3.976642781875659,1.4202739726027398,1,7,11,34.875,1608,1
V0191,Vendor_V0191,Infra,Mumbai,80.04,High,1.5284000462477737e-05,Low,0,1.5,0.375,1.12,7.068965517241379,0.0,3,571,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,0.8193769423558898,3.413737364194615,1.3270288143599431,0,1,6,32.291666666666664,1871,0
V0192,Vendor_V0192,Services,Bangalore,56.55,Medium,0.03464996826071462,Low,0,3.583333333333333,0.75,4.65,6.0625,0.0625,1,256,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,1.9180401002506262,3.0978996575342466,0.5102465753424658,1,9,8,34.791666666666664,1028,0
V0193,Vendor_V0193,Services,Chennai,64.15,Medium,0.024854741129052362,Low,0,2.208333333333333,0.4583333333333333,3.35,7.5625,0.0,4,300,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.2047136591478695,3.5777140410958905,0.7458904109589041,0,3,12,34.291666666666664,1064,0
V0194,Vendor_V0194,OEM,Hyderabad,73.7,Medium,2.006562822121865e-05,Low,0,3.458333333333333,0.7083333333333334,1.01,6.157894736842105,0.0526315789473684,0,378,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,1.7519008771929823,3.031789762076424,0.765266041816871,0,4,12,35.833333333333336,1128,0
V0195,Vendor_V0195,Infra,Delhi,67.69,Medium,0.0004319945636809941,Low,0,1.4583333333333333,0.4166666666666667,3.16,8.052631578947368,0.1052631578947368,2,220,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,0.8481677944862156,4.150348954578226,0.5824369142033166,0,10,7,33.083333333333336,1250,0
V0196,Vendor_V0196,Infra,Mumbai,61.05,Medium,0.17811726937015498,Low,0,3.4166666666666665,0.6666666666666666,2.95,8.9375,0.0625,0,777,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,1.808017543859649,4.468935273972603,2.2831027397260275,0,1,11,31.5,804,0
V0197,Vendor_V0197,OEM,Hyderabad,51.05,Medium,0.15692772548479528,Low,0,3.333333333333333,0.6666666666666666,3.75,6.964285714285714,0.1071428571428571,4,297,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.7644423558897244,3.6769305283757343,0.6800195694716242,0,13,10,34.208333333333336,1770,0
V0198,Vendor_V0198,Services,Bangalore,72.44,Medium,1.6710104888679032e-05,Low,0,2.0416666666666665,0.5416666666666666,1.92,5.6,0.0,4,254,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.1005981203007518,2.6667638356164383,0.46763835616438354,0,11,9,38.333333333333336,1259,0
V0199,Vendor_V0199,Services,Chennai,60.94,Medium,0.01476002584897473,Low,0,2.625,0.5416666666666666,4.55,6.5,0.0714285714285714,2,513,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.4582261904761908,3.3846273972602745,1.0962739726027397,1,10,10,37.083333333333336,1516,0
V0200,Vendor_V0200,Services,Bangalore,36.4,Low,0.9979734776938529,Critical,1,4.333333333333333,0.6666666666666666,5.85,8.411764705882353,0.2352941176470588,2,23,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.260274436090225,4.715184206285254,0.06360676873489123,1,3,11,33.375,1196,1
V0201,Vendor_V0201,OEM,Delhi,49.52,Low,0.9117228506070526,Critical,1,2.5,0.625,5.41,8.37037037037037,0.074074074074074,3,685,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.455219799498747,4.314431253170978,1.8850532724505327,1,2,11,36.833333333333336,1267,1
V0202,Vendor_V0202,Infra,Hyderabad,49.82,Low,0.9911983031252215,Critical,1,2.958333333333333,0.5416666666666666,6.63,9.0,0.0555555555555555,1,461,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.667368045112782,4.480849923896498,1.364054794520548,0,2,11,34.041666666666664,1092,1
V0203,Vendor_V0203,Infra,Hyderabad,50.54,Medium,0.051223404772547707,Low,0,3.458333333333333,0.6666666666666666,4.16,5.866666666666666,0.1333333333333333,4,48,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.8173908521303257,3.215924748858447,0.09258082191780821,0,14,10,33.541666666666664,942,0
V0204,Vendor_V0204,Services,Hyderabad,48.8,Low,0.6030574627386912,High,0,3.6666666666666665,0.7083333333333334,4.63,8.32,0.2,0,128,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Moderate delivery delay,1.93858671679198,4.479012383561644,0.3501238356164384,1,1,13,32.875,1506,1
V0205,Vendor_V0205,OEM,Delhi,32.06,Low,0.9997781511800408,Critical,1,4.375,0.8333333333333334,6.67,8.411764705882353,0.1764705882352941,2,629,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.3749276942355886,4.676891861402095,1.7395068493150685,1,8,12,36.083333333333336,1058,1
V0206,Vendor_V0206,Infra,Delhi,59.49,Medium,0.038779384895809094,Low,0,4.125,0.7916666666666666,3.99,5.833333333333333,0.0555555555555555,0,746,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,2.181025187969925,2.962512937595129,1.4306849315068493,0,3,15,33.791666666666664,1113,0
